,user,time_stamp,cate_id,exposure_count
27342,287000,2017-05-11,6410.0,2
27343,287000,2017-05-11,8980.0,1
27344,287000,2017-05-12,4282.0,1
27345,287000,2017-05-12,10458.0,1
27346,287000,2017-05-13,527.0,1
27347,287000,2017-05-13,6160.0,1
27348,287000,2017-05-13,6379.0,1
27349,287000,2017-05-13,7228.0,1
27350,287055,2017-05-07,4280.0,3
27351,287055,2017-05-08,1665.0,1
27352,287055,2017-05-08,4280.0,2
27353,287055,2017-05-08,4526.0,1
27354,287055,2017-05-08,6261.0,1
27355,287055,2017-05-08,6426.0,2
27356,287055,2017-05-08,6432.0,2
27357,287055,2017-05-09,4280.0,3
27358,287055,2017-05-09,4281.0,2
27359,287055,2017-05-09,6261.0,1
27360,287055,2017-05-09,6300.0,2
27361,287055,2017-05-09,7208.0,1
27362,287055,2017-05-11,4280.0,2
27363,287055,2017-05-11,6300.0,1
27364,287150,2017-05-06,2252.0,2
27365,287150,2017-05-06,4282.0,3
27366,287150,2017-05-06,4520.0,5
27367,287150,2017-05-06,5901.0,1
27368,287150,2017-05-06,5902.0,1
27369,287150,2017-05-09,4288.0,1
27370,287150,2017-05-09,4520.0,1
27371,287150,2017-05-09,5902.0,1
27372,287150,2017-05-12,447.0,1
27373,287150,2017-05-12,598.0,2
27374,287150,2017-05-12,856.0,1
27375,287150,2017-05-12,861.0,1
27376,287150,2017-05-12,5901.0,1
27377,287150,2017-05-12,6183.0,1
27378,287150,2017-05-12,7146.0,1
27379,287150,2017-05-12,8877.0,1
27380,287150,2017-05-13,5901.0,1
27381,287150,2017-05-13,6183.0,2
27382,287161,2017-05-10,359.0,3
27383,287317,2017-05-13,4283.0,1
27384,287317,2017-05-13,6300.0,2
27385,287317,2017-05-13,6952.0,2
27386,287317,2017-05-13,10885.0,1
27387,287342,2017-05-07,1665.0,1
27388,287342,2017-05-07,4520.0,2
27389,287342,2017-05-07,9686.0,3
27390,287385,2017-05-06,1665.0,2
27391,287385,2017-05-06,6185.0,1
27392,287385,2017-05-07,1665.0,2
27393,287385,2017-05-07,6261.0,1
27394,287385,2017-05-10,1665.0,4
27395,287385,2017-05-10,4521.0,2
27396,287385,2017-05-10,6185.0,1
27397,287385,2017-05-10,6261.0,3
27398,287385,2017-05-10,6300.0,3
27399,287385,2017-05-10,8056.0,1
27400,287385,2017-05-12,4282.0,1
27401,287385,2017-05-12,6300.0,1
27402,287385,2017-05-12,6423.0,1
27403,287385,2017-05-13,6261.0,1
27404,287385,2017-05-13,6300.0,5
27405,287497,2017-05-07,10.0,1
27406,287497,2017-05-07,4434.0,1
27407,287585,2017-05-11,6733.0,1
27408,287585,2017-05-11,6952.0,1
27409,287585,2017-05-11,8113.0,1
27410,287593,2017-05-05,161.0,1
27411,287593,2017-05-05,978.0,1
27412,287593,2017-05-05,1244.0,2
27413,287593,2017-05-06,978.0,2
27414,287593,2017-05-06,5410.0,4
27415,287593,2017-05-07,978.0,1
27416,287593,2017-05-07,2434.0,1
27417,287593,2017-05-08,133.0,1
27418,287593,2017-05-08,978.0,3
27419,287593,2017-05-08,1244.0,1
27420,287593,2017-05-08,2434.0,1
27421,287593,2017-05-08,5281.0,1
27422,287593,2017-05-10,978.0,1
27423,287593,2017-05-10,2434.0,1
27424,287593,2017-05-11,978.0,1
27425,287593,2017-05-11,5410.0,1
27426,287682,2017-05-06,3110.0,2
27427,287682,2017-05-06,5539.0,2
27428,287682,2017-05-06,6338.0,1
27429,287682,2017-05-08,3110.0,1
27430,287682,2017-05-08,5467.0,1
27431,287682,2017-05-08,5539.0,1
27432,287682,2017-05-08,6261.0,1
27433,287682,2017-05-08,6741.0,1
27434,287682,2017-05-08,7205.0,1
27435,287682,2017-05-08,8056.0,1
27436,287682,2017-05-09,3110.0,2
27437,287682,2017-05-09,9668.0,2
27438,287682,2017-05-10,3110.0,1
27439,287682,2017-05-10,4385.0,1
27440,287682,2017-05-10,5467.0,2
27441,287682,2017-05-10,5539.0,1
27442,287682,2017-05-10,6741.0,2
27443,287682,2017-05-10,8056.0,1
27444,287682,2017-05-11,3110.0,2
27445,287682,2017-05-11,5467.0,1
27446,287682,2017-05-11,5539.0,6
27447,287682,2017-05-12,5467.0,1
27448,287682,2017-05-12,5539.0,6
27449,287682,2017-05-12,6261.0,1
27450,287682,2017-05-13,3115.0,1
27451,287682,2017-05-13,5467.0,1
27452,287682,2017-05-13,5539.0,1
27453,287682,2017-05-13,8056.0,1
27454,287854,2017-05-06,6261.0,2
27455,287854,2017-05-09,12318.0,3
27456,287854,2017-05-10,6261.0,1
27457,287854,2017-05-10,12318.0,2
27458,287854,2017-05-11,8056.0,5
27459,287854,2017-05-11,10810.0,1
27460,287854,2017-05-12,1665.0,2
27461,287854,2017-05-12,4521.0,1
27462,287854,2017-05-13,1665.0,2
27463,288270,2017-05-08,4828.0,1
27464,288270,2017-05-08,5976.0,1
27465,288270,2017-05-08,7677.0,1
27466,288270,2017-05-10,1665.0,3
27467,288270,2017-05-10,5474.0,2
27468,288270,2017-05-10,7004.0,1
27469,288270,2017-05-10,7070.0,1
27470,288270,2017-05-10,9689.0,2
27471,288272,2017-05-08,6407.0,1
27472,288272,2017-05-09,5989.0,2
27473,288272,2017-05-09,6407.0,1
27474,288272,2017-05-10,2933.0,1
27475,288272,2017-05-10,6426.0,2
27476,288272,2017-05-11,8919.0,1
27477,288272,2017-05-12,6426.0,1
27478,288402,2017-05-07,6806.0,2
27479,288669,2017-05-10,4520.0,1
27480,288669,2017-05-10,4521.0,2
27481,288669,2017-05-12,1665.0,1
27482,288669,2017-05-12,4284.0,1
27483,288669,2017-05-12,6423.0,1
27484,288721,2017-05-08,4267.0,1
27485,288721,2017-05-08,4278.0,2
27486,288833,2017-05-11,438.0,1
27487,288833,2017-05-11,856.0,1
27488,288833,2017-05-11,862.0,2
27489,288833,2017-05-11,7146.0,3
27490,288834,2017-05-08,4505.0,1
27491,288834,2017-05-08,6139.0,1
27492,288834,2017-05-08,6235.0,1
27493,288922,2017-05-07,1665.0,1
27494,288922,2017-05-07,4292.0,1
27495,288924,2017-05-07,4505.0,1
27496,288924,2017-05-07,6025.0,1
27497,288924,2017-05-07,7353.0,1
27498,289067,2017-05-13,9455.0,3
27499,289156,2017-05-06,2241.0,1
27500,289156,2017-05-06,11156.0,2
27501,289156,2017-05-06,11172.0,1
27502,289156,2017-05-07,11156.0,1
27503,289156,2017-05-08,2241.0,1
27504,289156,2017-05-08,6564.0,1
27505,289260,2017-05-06,1665.0,3
27506,289260,2017-05-06,4282.0,4
27507,289260,2017-05-06,4284.0,2
27508,289260,2017-05-06,5957.0,1
27509,289260,2017-05-06,6261.0,24
27510,289260,2017-05-06,6426.0,3
27511,289260,2017-05-07,1665.0,1
27512,289260,2017-05-07,6261.0,31
27513,289260,2017-05-08,1665.0,10
27514,289260,2017-05-08,4282.0,26
27515,289260,2017-05-08,4284.0,6
27516,289260,2017-05-08,5957.0,4
27517,289260,2017-05-08,6426.0,3
27518,289260,2017-05-10,1665.0,2
27519,289260,2017-05-10,2207.0,2
27520,289260,2017-05-10,4282.0,20
27521,289260,2017-05-10,4284.0,3
27522,289260,2017-05-10,5957.0,5
27523,289260,2017-05-11,1665.0,1
27524,289260,2017-05-11,4282.0,12
27525,289260,2017-05-11,4284.0,1
27526,289260,2017-05-11,5957.0,1
27527,289260,2017-05-11,6426.0,7
27528,289260,2017-05-12,1665.0,22
27529,289260,2017-05-12,4282.0,14
27530,289260,2017-05-12,4284.0,3
27531,289260,2017-05-12,4526.0,10
27532,289260,2017-05-12,5957.0,2
27533,289260,2017-05-12,6426.0,9
27534,289261,2017-05-07,5166.0,1
27535,289261,2017-05-07,5957.0,3
27536,289261,2017-05-07,12399.0,1
27537,289261,2017-05-08,5957.0,2
27538,289261,2017-05-08,6512.0,1
27539,289261,2017-05-08,6519.0,2
27540,289261,2017-05-08,12385.0,1
27541,289261,2017-05-09,4284.0,1
27542,289261,2017-05-09,6423.0,1
27543,289261,2017-05-09,6735.0,1
27544,289261,2017-05-09,6736.0,2
27545,289261,2017-05-09,12399.0,2
27546,289279,2017-05-07,4545.0,2
27547,289279,2017-05-07,9714.0,1
27548,289279,2017-05-08,4545.0,3
27549,289279,2017-05-09,4545.0,2
27550,289279,2017-05-09,4856.0,1
27551,289279,2017-05-09,9714.0,1
27552,289279,2017-05-10,4545.0,2
27553,289279,2017-05-10,9714.0,1
27554,289279,2017-05-11,4533.0,1
27555,289279,2017-05-11,4545.0,1
27556,289279,2017-05-12,4281.0,3
27557,289279,2017-05-12,4385.0,1
27558,289279,2017-05-12,4516.0,1
27559,289279,2017-05-12,4545.0,7
27560,289279,2017-05-12,4754.0,1
27561,289279,2017-05-12,4856.0,1
27562,289279,2017-05-12,5162.0,1
27563,289279,2017-05-12,6426.0,1
27564,289279,2017-05-12,10078.0,1
27565,289316,2017-05-08,4281.0,1
27566,289316,2017-05-08,4282.0,13
27567,289316,2017-05-08,4521.0,1
27568,289316,2017-05-08,6423.0,1
27569,289316,2017-05-09,4281.0,6
27570,289316,2017-05-09,4282.0,4
27571,289316,2017-05-09,6423.0,17
27572,289316,2017-05-12,4282.0,6
27573,289316,2017-05-12,6423.0,2
27574,289316,2017-05-13,1612.0,1
27575,289316,2017-05-13,4281.0,12
27576,289316,2017-05-13,4282.0,4
27577,289316,2017-05-13,5515.0,1
27578,289316,2017-05-13,6183.0,1
27579,289316,2017-05-13,6261.0,1
27580,289316,2017-05-13,6423.0,2
27581,289354,2017-05-06,4385.0,1
27582,289354,2017-05-11,4267.0,1
27583,289354,2017-05-11,4385.0,2
27584,289354,2017-05-11,6158.0,2
27585,289354,2017-05-12,4385.0,1
27586,289354,2017-05-12,4505.0,2
27587,289393,2017-05-05,6519.0,2
27588,289393,2017-05-05,6523.0,1
27589,289393,2017-05-06,1665.0,1
27590,289393,2017-05-06,2241.0,5
27591,289393,2017-05-06,6519.0,2
27592,289393,2017-05-06,6561.0,1
27593,289393,2017-05-06,9017.0,2
27594,289393,2017-05-06,9115.0,1
27595,289393,2017-05-07,6519.0,2
27596,289393,2017-05-08,5858.0,1
27597,289393,2017-05-08,6519.0,3
27598,289393,2017-05-08,6523.0,1
27599,289636,2017-05-10,16.0,1
27600,289636,2017-05-10,4617.0,1
27601,289636,2017-05-10,6311.0,1
27602,289644,2017-05-13,1665.0,2
27603,289644,2017-05-13,6422.0,1
27604,289845,2017-05-10,4288.0,1
27605,289845,2017-05-10,6736.0,1
27606,289845,2017-05-10,6957.0,1
27607,289870,2017-05-12,4521.0,1
27608,289870,2017-05-12,6261.0,2
27609,290059,2017-05-06,123.0,1
27610,290059,2017-05-06,6183.0,6
27611,290059,2017-05-06,7146.0,2
27612,290059,2017-05-06,8801.0,1
27613,290059,2017-05-06,8928.0,1
27614,290059,2017-05-07,6142.0,2
27615,290059,2017-05-07,6183.0,1
27616,290059,2017-05-07,7146.0,2
27617,290059,2017-05-07,8998.0,3
27618,290059,2017-05-09,6142.0,1
27619,290059,2017-05-09,6183.0,1
27620,290059,2017-05-09,7146.0,3
27621,290059,2017-05-11,4283.0,1
27622,290059,2017-05-11,6142.0,2
27623,290059,2017-05-11,6952.0,1
27624,290059,2017-05-11,8998.0,1
27625,290059,2017-05-12,531.0,1
27626,290059,2017-05-12,802.0,1
27627,290059,2017-05-12,1809.0,1
27628,290059,2017-05-12,6142.0,1
27629,290059,2017-05-12,6183.0,1
27630,290059,2017-05-12,6556.0,1
27631,290059,2017-05-12,7146.0,1
27632,290059,2017-05-12,8928.0,1
27633,290059,2017-05-13,6142.0,1
27634,290059,2017-05-13,6183.0,3
27635,290059,2017-05-13,7146.0,1
27636,290059,2017-05-13,8998.0,1
27637,290142,2017-05-07,4292.0,1
27638,290142,2017-05-07,6261.0,5
27639,290142,2017-05-10,4284.0,2
27640,290142,2017-05-10,6554.0,3
27641,290208,2017-05-07,4292.0,3
27642,290249,2017-05-06,5467.0,3
27643,290249,2017-05-06,6447.0,3
27644,290249,2017-05-06,6806.0,6
27645,290249,2017-05-06,10704.0,1
27646,290249,2017-05-08,4617.0,1
27647,290249,2017-05-08,6447.0,1
27648,290249,2017-05-08,6806.0,1
27649,290249,2017-05-08,7948.0,1
27650,290249,2017-05-09,1245.0,1
27651,290249,2017-05-09,4520.0,1
27652,290249,2017-05-09,4617.0,1
27653,290249,2017-05-09,6422.0,13
27654,290249,2017-05-09,6447.0,2
27655,290249,2017-05-09,6512.0,1
27656,290249,2017-05-09,6806.0,5
27657,290249,2017-05-09,7509.0,2
27658,290286,2017-05-06,1016.0,1
27659,290286,2017-05-06,6300.0,1
27660,290330,2017-05-10,859.0,3
27661,290330,2017-05-11,859.0,1
27662,290330,2017-05-11,5858.0,2
27663,290468,2017-05-06,562.0,2
27664,290468,2017-05-06,856.0,5
27665,290468,2017-05-06,1616.0,4
27666,290468,2017-05-06,1665.0,5
27667,290468,2017-05-06,4281.0,7
27668,290468,2017-05-06,4505.0,2
27669,290468,2017-05-06,4520.0,6
27670,290468,2017-05-06,4521.0,2
27671,290468,2017-05-06,6181.0,1
27672,290468,2017-05-06,6183.0,3
27673,290468,2017-05-06,6261.0,15
27674,290468,2017-05-06,6421.0,1
27675,290468,2017-05-06,6423.0,3
27676,290468,2017-05-06,6426.0,1
27677,290468,2017-05-06,6508.0,5
27678,290468,2017-05-06,6510.0,1
27679,290468,2017-05-06,6512.0,5
27680,290468,2017-05-06,6735.0,1
27681,290468,2017-05-06,6806.0,1
27682,290468,2017-05-06,6952.0,2
27683,290468,2017-05-06,12399.0,3
27684,290468,2017-05-10,6261.0,4
27685,290468,2017-05-10,6510.0,1
27686,290468,2017-05-10,6512.0,3
27687,290468,2017-05-11,562.0,1
27688,290468,2017-05-11,1616.0,1
27689,290468,2017-05-11,1665.0,1
27690,290468,2017-05-11,4281.0,1
27691,290468,2017-05-11,4282.0,1
27692,290468,2017-05-11,4505.0,2
27693,290468,2017-05-11,4520.0,2
27694,290468,2017-05-11,4521.0,2
27695,290468,2017-05-11,6183.0,1
27696,290468,2017-05-11,6261.0,5
27697,290468,2017-05-11,6281.0,1
27698,290468,2017-05-11,6300.0,1
27699,290468,2017-05-11,6426.0,2
27700,290468,2017-05-11,6512.0,18
27701,290468,2017-05-12,856.0,1
27702,290468,2017-05-12,4282.0,1
27703,290468,2017-05-12,4505.0,1
27704,290468,2017-05-12,4520.0,1
27705,290468,2017-05-12,5410.0,2
27706,290468,2017-05-12,6183.0,2
27707,290468,2017-05-12,6261.0,13
27708,290468,2017-05-12,6300.0,1
27709,290468,2017-05-12,6426.0,2
27710,290468,2017-05-12,6427.0,1
27711,290468,2017-05-12,6508.0,4
27712,290468,2017-05-12,6510.0,1
27713,290468,2017-05-12,6515.0,2
27714,290468,2017-05-12,6952.0,5
27715,290468,2017-05-12,9494.0,3
27716,290468,2017-05-12,12399.0,1
27717,290510,2017-05-07,4285.0,4
27718,290510,2017-05-07,4286.0,1
27719,290510,2017-05-07,6261.0,1
27720,290510,2017-05-11,4285.0,1
27721,290510,2017-05-11,4286.0,2
27722,290510,2017-05-12,4285.0,1
27723,290510,2017-05-12,4286.0,1
27724,290510,2017-05-12,6261.0,1
27725,290510,2017-05-13,4609.0,5
27726,290510,2017-05-13,6261.0,1
27727,290510,2017-05-13,10952.0,3
27728,290597,2017-05-07,6519.0,2
27729,290597,2017-05-07,6522.0,1
27730,290602,2017-05-08,3787.0,2
27731,290602,2017-05-08,5779.0,2
27732,290602,2017-05-08,6252.0,2
27733,290602,2017-05-08,6407.0,1
27734,290602,2017-05-08,6595.0,1
27735,290602,2017-05-08,10650.0,1
27736,290602,2017-05-10,4280.0,1
27737,290602,2017-05-10,6252.0,3
27738,290602,2017-05-10,7205.0,2
27739,290602,2017-05-11,4281.0,5
27740,290602,2017-05-11,7205.0,1
27741,290602,2017-05-12,4280.0,2
27742,290602,2017-05-12,4281.0,1
27743,290602,2017-05-12,4288.0,2
27744,290602,2017-05-12,5411.0,1
27745,290602,2017-05-13,4280.0,1
27746,290602,2017-05-13,4281.0,6
27747,290602,2017-05-13,4282.0,1
27748,290602,2017-05-13,4283.0,1
27749,290700,2017-05-08,1518.0,1
27750,290700,2017-05-08,8922.0,1
27751,290700,2017-05-08,10805.0,1
27752,290700,2017-05-10,4365.0,1
27753,290700,2017-05-10,8922.0,3
27754,290700,2017-05-10,8925.0,1
27755,290700,2017-05-10,10805.0,1
27756,290920,2017-05-10,4385.0,1
27757,290920,2017-05-10,4505.0,1
27758,290920,2017-05-10,7548.0,1
27759,291043,2017-05-06,4281.0,3
27760,291062,2017-05-07,1478.0,1
27761,291062,2017-05-07,6152.0,1
27762,291062,2017-05-07,7980.0,1
27763,291261,2017-05-06,1665.0,2
27764,291261,2017-05-06,4284.0,1
27765,291261,2017-05-06,4505.0,1
27766,291261,2017-05-06,5539.0,1
27767,291261,2017-05-06,6136.0,5
27768,291261,2017-05-06,6261.0,6
27769,291261,2017-05-06,6300.0,2
27770,291261,2017-05-06,6423.0,3
27771,291261,2017-05-06,6426.0,3
27772,291261,2017-05-06,6736.0,3
27773,291261,2017-05-06,11752.0,1
27774,291261,2017-05-07,1665.0,2
27775,291261,2017-05-07,4280.0,1
27776,291261,2017-05-07,4283.0,1
27777,291261,2017-05-07,4505.0,4
27778,291261,2017-05-07,4526.0,1
27779,291261,2017-05-07,5539.0,2
27780,291261,2017-05-07,5954.0,1
27781,291261,2017-05-07,6136.0,1
27782,291261,2017-05-07,6249.0,1
27783,291261,2017-05-07,6261.0,16
27784,291261,2017-05-07,6343.0,1
27785,291261,2017-05-07,6423.0,7
27786,291261,2017-05-08,770.0,3
27787,291261,2017-05-08,1665.0,2
27788,291261,2017-05-08,4280.0,4
27789,291261,2017-05-08,4281.0,14
27790,291261,2017-05-08,4283.0,10
27791,291261,2017-05-08,4284.0,3
27792,291261,2017-05-08,4505.0,1
27793,291261,2017-05-08,4521.0,1
27794,291261,2017-05-08,4526.0,4
27795,291261,2017-05-08,5950.0,2
27796,291261,2017-05-08,5954.0,1
27797,291261,2017-05-08,6136.0,9
27798,291261,2017-05-08,6261.0,78
27799,291261,2017-05-08,6300.0,1
27800,291261,2017-05-08,6343.0,1
27801,291261,2017-05-08,6421.0,23
27802,291261,2017-05-08,6423.0,13
27803,291261,2017-05-08,6426.0,1
27804,291261,2017-05-08,6432.0,3
27805,291261,2017-05-08,6736.0,5
27806,291261,2017-05-08,11134.0,1
27807,291261,2017-05-09,276.0,1
27808,291261,2017-05-09,4281.0,1
27809,291261,2017-05-09,5539.0,1
27810,291261,2017-05-09,6136.0,5
27811,291261,2017-05-09,6261.0,5
27812,291261,2017-05-09,6421.0,1
27813,291261,2017-05-09,9456.0,2
27814,291261,2017-05-10,4281.0,1
27815,291261,2017-05-10,4312.0,1
27816,291261,2017-05-10,4516.0,1
27817,291261,2017-05-10,6261.0,12
27818,291261,2017-05-10,6300.0,1
27819,291261,2017-05-10,6421.0,17
27820,291261,2017-05-10,6426.0,6
27821,291261,2017-05-11,2200.0,1
27822,291261,2017-05-11,4283.0,1
27823,291261,2017-05-11,4290.0,1
27824,291261,2017-05-11,6180.0,1
27825,291261,2017-05-11,6261.0,21
27826,291261,2017-05-11,6421.0,5
27827,291261,2017-05-11,6423.0,2
27828,291261,2017-05-11,6426.0,6
27829,291261,2017-05-11,8885.0,1
27830,291261,2017-05-11,9456.0,1
27831,291261,2017-05-11,10141.0,2
27832,291261,2017-05-11,11791.0,1
27833,291261,2017-05-12,856.0,1
27834,291261,2017-05-12,6183.0,1
27835,291397,2017-05-11,6345.0,1
27836,291397,2017-05-11,11135.0,1
27837,291412,2017-05-06,5443.0,2
27838,291412,2017-05-06,7146.0,1
27839,291412,2017-05-07,5443.0,2
27840,291412,2017-05-07,5497.0,1
27841,291412,2017-05-08,573.0,1
27842,291412,2017-05-08,4292.0,1
27843,291412,2017-05-08,5406.0,1
27844,291412,2017-05-08,6244.0,2
27845,291412,2017-05-08,6578.0,1
27846,291412,2017-05-08,7146.0,2
27847,291412,2017-05-08,8879.0,1
27848,291412,2017-05-11,4745.0,1
27849,291412,2017-05-11,5406.0,1
27850,291412,2017-05-11,5443.0,2
27851,291412,2017-05-11,5475.0,1
27852,291412,2017-05-12,573.0,4
27853,291412,2017-05-12,5443.0,2
27854,291412,2017-05-12,5475.0,5
27855,291412,2017-05-12,6261.0,1
27856,291412,2017-05-13,1665.0,2
27857,291412,2017-05-13,4280.0,3
27858,291412,2017-05-13,4282.0,4
27859,291412,2017-05-13,5443.0,2
27860,291412,2017-05-13,5475.0,1
27861,291412,2017-05-13,6244.0,2
27862,291412,2017-05-13,6261.0,6
27863,291512,2017-05-06,4292.0,1
27864,291512,2017-05-06,8071.0,1
27865,291512,2017-05-06,11123.0,1
27866,291512,2017-05-08,6523.0,1
27867,291512,2017-05-08,11123.0,1
27868,291512,2017-05-09,6523.0,2
27869,291512,2017-05-09,8071.0,1
27870,291512,2017-05-09,11123.0,3
27871,292011,2017-05-06,9687.0,2
27872,292011,2017-05-06,9689.0,1
27873,292011,2017-05-07,8102.0,1
27874,292011,2017-05-07,9689.0,1
27875,292011,2017-05-07,10402.0,1
27876,292011,2017-05-09,9687.0,4
27877,292011,2017-05-09,9689.0,1
27878,292011,2017-05-09,10402.0,1
27879,292011,2017-05-11,9687.0,1
27880,292011,2017-05-11,9689.0,1
27881,292011,2017-05-11,10402.0,1
27882,292011,2017-05-13,8116.0,1
27883,292011,2017-05-13,9687.0,1
27884,292011,2017-05-13,10402.0,1
27885,292162,2017-05-08,4385.0,1
27886,292162,2017-05-08,4520.0,1
27887,292162,2017-05-08,6281.0,1
27888,292351,2017-05-07,258.0,1
27889,292351,2017-05-07,6433.0,1
27890,292351,2017-05-07,6806.0,2
27891,292351,2017-05-07,10876.0,1
27892,292351,2017-05-07,12622.0,1
27893,292351,2017-05-10,6139.0,1
27894,292351,2017-05-10,12622.0,1
27895,292351,2017-05-11,4385.0,1
27896,292351,2017-05-11,6806.0,1
27897,292351,2017-05-11,12622.0,1
27898,292351,2017-05-13,6806.0,2
27899,292351,2017-05-13,9155.0,1
27900,292380,2017-05-09,4267.0,1
27901,292380,2017-05-09,4385.0,1
27902,292380,2017-05-09,11429.0,1
27903,292380,2017-05-10,4278.0,2
27904,292380,2017-05-10,4385.0,1
27905,292380,2017-05-13,4505.0,3
27906,292551,2017-05-09,4520.0,1
27907,292551,2017-05-09,6432.0,1
27908,292551,2017-05-12,1665.0,2
27909,292551,2017-05-12,4520.0,2
27910,292551,2017-05-12,6432.0,1
27911,292619,2017-05-08,4288.0,1
27912,292619,2017-05-08,6300.0,1
27913,292619,2017-05-10,1665.0,1
27914,292645,2017-05-05,4526.0,4
27915,292645,2017-05-05,6423.0,1
27916,292645,2017-05-06,648.0,1
27917,292645,2017-05-06,4526.0,2
27918,292645,2017-05-09,859.0,1
27919,292645,2017-05-09,6423.0,1
27920,292645,2017-05-09,6426.0,1
27921,292645,2017-05-11,4526.0,5
27922,292645,2017-05-12,4521.0,1
27923,292645,2017-05-12,4526.0,3
27924,292645,2017-05-12,6261.0,1
27925,292655,2017-05-10,94.0,10
27926,292655,2017-05-10,1988.0,7
27927,292655,2017-05-10,6454.0,1
27928,292655,2017-05-10,6456.0,3
27929,292655,2017-05-10,8922.0,2
27930,292926,2017-05-07,4284.0,1
27931,292926,2017-05-07,5539.0,1
27932,292926,2017-05-07,6432.0,1
27933,293000,2017-05-06,4281.0,1
27934,293000,2017-05-06,5539.0,2
27935,293000,2017-05-06,6261.0,1
27936,293000,2017-05-06,6405.0,1
27937,293000,2017-05-06,6515.0,1
27938,293000,2017-05-08,6183.0,2
27939,293000,2017-05-08,6554.0,1
27940,293000,2017-05-09,856.0,2
27941,293000,2017-05-09,6427.0,1
27942,293000,2017-05-09,6554.0,2
27943,293000,2017-05-09,6952.0,1
27944,293000,2017-05-11,6183.0,1
27945,293000,2017-05-11,6554.0,2
27946,293054,2017-05-10,6261.0,1
27947,293054,2017-05-11,3787.0,1
27948,293054,2017-05-11,4280.0,1
27949,293054,2017-05-11,6261.0,1
27950,293054,2017-05-11,6421.0,2
27951,293054,2017-05-11,9713.0,4
27952,293315,2017-05-09,333.0,1
27953,293339,2017-05-06,4520.0,2
27954,293339,2017-05-06,6300.0,1
27955,293339,2017-05-07,4520.0,5
27956,293339,2017-05-07,6300.0,1
27957,293339,2017-05-07,6423.0,1
27958,293339,2017-05-08,4283.0,1
27959,293339,2017-05-08,5954.0,1
27960,293339,2017-05-08,6423.0,1
27961,293339,2017-05-09,4282.0,1
27962,293339,2017-05-09,4283.0,2
27963,293339,2017-05-09,4520.0,2
27964,293339,2017-05-09,5539.0,2
27965,293339,2017-05-09,6300.0,1
27966,293339,2017-05-09,6432.0,6
27967,293339,2017-05-10,4520.0,5
27968,293339,2017-05-10,6432.0,1
27969,293339,2017-05-11,4520.0,3
27970,293339,2017-05-11,5539.0,1
27971,293339,2017-05-11,6300.0,1
27972,293339,2017-05-11,6432.0,1
27973,293339,2017-05-12,4282.0,1
27974,293339,2017-05-12,4520.0,2
27975,293339,2017-05-13,4283.0,1
27976,293339,2017-05-13,4520.0,5
27977,293339,2017-05-13,6432.0,2
27978,293439,2017-05-13,978.0,2
27979,293518,2017-05-12,4281.0,1
27980,293518,2017-05-12,6512.0,1
27981,293518,2017-05-12,6554.0,1
27982,293781,2017-05-09,1665.0,1
27983,293781,2017-05-09,7381.0,1
27984,293925,2017-05-06,4288.0,1
27985,293925,2017-05-06,6261.0,1
27986,293925,2017-05-08,1665.0,1
27987,293925,2017-05-08,5172.0,1
27988,293925,2017-05-08,6261.0,1
27989,293925,2017-05-09,4281.0,1
27990,293925,2017-05-09,6261.0,1
27991,293925,2017-05-09,7205.0,1
27992,293925,2017-05-11,4282.0,3
27993,293956,2017-05-05,6139.0,3
27994,293956,2017-05-06,771.0,1
27995,293956,2017-05-06,1212.0,1
27996,293956,2017-05-06,6139.0,1
27997,293956,2017-05-08,863.0,1
27998,293956,2017-05-08,6139.0,2
27999,293956,2017-05-11,1212.0,1
28000,293956,2017-05-11,6139.0,2
28001,293956,2017-05-12,4755.0,1
28002,293956,2017-05-12,6139.0,3
28003,293956,2017-05-12,6407.0,1
28004,293956,2017-05-13,278.0,1
28005,293956,2017-05-13,731.0,2
28006,293956,2017-05-13,1212.0,5
28007,293956,2017-05-13,4384.0,2
28008,293956,2017-05-13,6139.0,1
28009,293956,2017-05-13,6407.0,1
28010,293956,2017-05-13,6554.0,2
28011,293956,2017-05-13,9186.0,1
28012,293965,2017-05-06,4283.0,2
28013,293965,2017-05-06,4284.0,2
28014,293965,2017-05-06,5920.0,1
28015,293965,2017-05-06,6245.0,3
28016,293965,2017-05-06,6261.0,2
28017,293965,2017-05-07,1665.0,1
28018,293965,2017-05-07,6244.0,1
28019,293965,2017-05-07,6245.0,2
28020,293965,2017-05-07,6261.0,6
28021,293965,2017-05-07,6300.0,1
28022,293965,2017-05-07,6423.0,3
28023,293965,2017-05-08,1101.0,1
28024,293965,2017-05-08,4521.0,1
28025,293965,2017-05-08,6261.0,6
28026,293965,2017-05-08,10717.0,1
28027,293965,2017-05-10,562.0,1
28028,293965,2017-05-10,1665.0,3
28029,293965,2017-05-10,4280.0,1
28030,293965,2017-05-10,4284.0,3
28031,293965,2017-05-10,4521.0,2
28032,293965,2017-05-10,6261.0,7
28033,293965,2017-05-10,6423.0,2
28034,293965,2017-05-10,6426.0,2
28035,293965,2017-05-11,1665.0,1
28036,293965,2017-05-11,6261.0,2
28037,293965,2017-05-12,4284.0,1
28038,293965,2017-05-12,6261.0,2
28039,293965,2017-05-13,4284.0,2
28040,293965,2017-05-13,6245.0,1
28041,294009,2017-05-06,770.0,1
28042,294009,2017-05-06,4292.0,5
